employee_id,name,age,gender,department,position,salary,hire_date,email,phone,address,employment_status
8d8f8e67-eba9-4807-b9fc-31d554829bb4,Nicole Carlson,51,Non-Binary,Finance,"Journalist, newspaper",91565,2020-05-14,thomasglenn@example.net,954.237.3499x9298,"1114 Angela Plains Suite 242
Port Garymouth, AK 06708",Terminated
af47da1e-1037-4201-bc66-4f3cf394dc32,Alec Nelson,54,Non-Binary,Finance,Actuary,79634,2022-10-29,zmcgee@example.org,368.318.9373,"655 Donna Ramp
South Brandibury, CT 68141",Active
900bedc1-be7e-42ac-b78d-50d493f2a52e,Jesus Watts,41,Female,HR,"Scientist, research (medical)",146653,2021-10-26,cynthia94@example.net,(989)851-4165,"4548 Cortez Shoals
Davisport, PA 53311",Resigned
c8f0edeb-fe5f-436b-aab7-5b599ab6a8e2,John Jones,23,Male,IT,Chief Executive Officer,39425,2023-03-26,thomaskeith@example.org,608-740-6924x12707,"109 Buchanan Spur
Lake Mollyburgh, SD 00685",Active
8b521712-dfe9-4e22-8265-893ec31969a7,Richard Aguilar,28,Non-Binary,HR,Industrial/product designer,69116,2025-04-14,jasmine93@example.net,(787)669-6433x22066,"586 Turner Hills Apt. 225
Millerland, TN 59172",Active
3babbc2c-35ff-45e6-a576-1ca920f41edd,Rose Hatfield,31,Male,IT,Medical illustrator,61171,2023-11-30,hebertcory@example.org,(993)435-9472x09146,"857 Carr Lock Apt. 031
Torresberg, SC 22086",Resigned
79e3084b-ff3d-42e3-887f-81c39eac7454,Timothy Lawrence,35,Male,Sales,Professor Emeritus,117826,2023-01-29,charlesmiller@example.com,+1-318-896-9887x68583,"99307 Davis Spurs Apt. 753
Port Christopher, WI 48179",Terminated
6c17e92f-0885-4161-a1d3-6a7cbffa44f1,Carla Stephens,58,Female,Finance,"Nurse, mental health",112858,2021-02-14,johnsonkelsey@example.net,001-780-626-3315x560,"125 Carol Fords Apt. 049
Danieltown, KY 75220",Terminated
a118154f-8b9e-4665-9c74-1c2d863f1dcc,Erin Stokes,29,Non-Binary,Sales,Ophthalmologist,92493,2022-01-20,patrick20@example.net,001-217-292-1589x42064,"749 Daniel Mountain
South Carolineborough, CO 21553",Active
c460aff3-fd41-4442-b60c-324b3f915ae9,Donna Williams,40,Male,Marketing,Building control surveyor,124318,2021-03-28,beckjason@example.com,(610)947-6229,"USNS Walters
FPO AE 06251",Terminated
1f657d0e-66bc-427d-8608-1b37138f31d1,Zachary Allen,56,Male,HR,Hydrogeologist,138671,2020-09-10,jordan18@example.org,586-773-6127x5667,"7875 Clark Haven Suite 699
South Lisamouth, MI 99115",Terminated
bd32956d-029c-4e3c-be77-79bdf0e8fdf5,Aaron Stewart II,61,Non-Binary,Sales,Counsellor,145645,2023-06-17,kimberly86@example.net,6187797344,"Unit 8070 Box 9692
DPO AP 94636",Terminated
1af8665f-a31c-4d95-990a-5b3fa29edea0,Nathan Macdonald,43,Male,Sales,IT consultant,55418,2024-03-19,joshuamckenzie@example.net,567-314-0496,"029 Betty Islands Suite 234
Williamsmouth, PA 90883",Resigned
78a0707e-96c4-4401-8b7b-cb4e14d4f7ae,Jonathan Ramirez,54,Non-Binary,Marketing,Sports therapist,63154,2020-06-22,chavezkatherine@example.org,+1-921-228-8563x499,"46465 Russell Extension Suite 547
Douglasview, GA 20489",Active
3ae54615-a70a-4802-8bdf-8d8fe9fb85dd,Benjamin Galvan,23,Non-Binary,Marketing,Arts development officer,33374,2024-07-14,hvega@example.org,001-436-392-5149x90596,"723 Jennifer Points Suite 890
Shannonhaven, NH 76413",Resigned
5f0afb21-6d7b-4a46-9ff3-fccbe67da876,James Lee,27,Male,Finance,"Lecturer, further education",130392,2022-02-22,scottjerry@example.net,(224)642-1472x4658,"576 Jones Ramp Apt. 511
Davisview, ME 31849",Active
d7893fa2-face-4e60-a5c0-12e785acf753,Lance Freeman,56,Non-Binary,HR,Estate agent,145743,2023-06-17,longrichard@example.org,349.953.3318x45771,"3628 Williams Mews
New Jeffreyton, VI 08371",Resigned
c0d7c198-9f70-4e43-889f-dba5f79dbec1,Mary Flores,62,Male,IT,Occupational hygienist,145492,2024-07-14,monicajames@example.com,4706657658,"75596 Collins Manors
Lake Jennifer, PR 87021",On Leave
975d4014-ab10-4585-b32c-c9f3a20be239,Teresa Smith,37,Female,Finance,Research scientist (medical),107882,2021-04-30,annayork@example.com,760.429.1235x9003,"650 Carl Skyway Apt. 652
Francobury, MD 18137",Active
bd169600-6f2d-48db-bde6-625599be5f13,Jeremy Armstrong,63,Female,Sales,Location manager,93050,2023-11-25,john08@example.net,767.770.6516x4519,"9121 James Stream Suite 955
East Samuelside, NC 87732",Active
63416826-c661-40d4-bc06-5351f926d915,Sheri Whitaker,23,Female,Operations,Corporate investment banker,124495,2020-12-05,stevenyoung@example.org,703.952.1087x89901,"03869 Sanchez Green Suite 189
Fitzgeraldchester, PA 03083",Active
cde13a87-0fdb-431f-98c6-9b57a00a9c76,Gary Shelton,35,Non-Binary,Marketing,"Designer, interior/spatial",65828,2024-01-17,jennifer44@example.net,211.587.6651x167,"48380 Johnson Shoals
New Kristin, CO 37972",Resigned
81fa97e7-eac7-46ec-b4fb-3d1070dcf714,Todd Wilson,54,Male,Sales,Warehouse manager,39071,2024-08-17,brownjason@example.com,(326)651-1069x91856,"201 Murphy Shoal
South Jacobhaven, WA 73068",Terminated
47ab89a6-8a0d-45ab-a058-f6dec23961b9,Melissa Weber,29,Male,Marketing,Futures trader,96156,2022-04-16,vbuchanan@example.org,001-760-798-9868,"931 Spencer Pines
East Carolyn, NE 17899",Resigned
a9c94dae-1449-46fe-8075-5b2e4b262abe,Lisa Fernandez,42,Male,IT,Industrial buyer,101710,2022-07-07,ryanarmstrong@example.com,536-680-9761x9787,"4988 Allen Club
Billside, UT 18966",Terminated
54a69dc0-a239-4ccf-bb60-6a4d00a6870d,Elizabeth Avila,44,Male,Marketing,"Loss adjuster, chartered",81711,2022-10-14,qballard@example.com,781.332.6143,"6557 Dougherty Ranch
Kylehaven, GA 72663",Resigned
0c45d89a-a4fa-439d-bb41-f72af6599221,Timothy Thompson,22,Non-Binary,Operations,TEFL teacher,124262,2020-07-10,rileyelizabeth@example.com,580.332.0728x29212,"PSC 4201, Box 9025
APO AE 18875",On Leave
4ae98190-22b6-463e-93da-0b9037e9e98b,Richard George,22,Non-Binary,Finance,Photographer,70250,2021-01-06,abarnes@example.net,(753)347-8093,"91878 Wallace Field
South Cory, GU 80285",On Leave
19915a02-f312-44d3-92da-e319e88e8db2,Christopher Gonzalez,47,Male,Sales,Homeopath,86811,2020-10-15,jade47@example.net,+1-770-888-4590,"2977 Thomas Lights
Lake Carla, IN 81232",Active
cd30a5e9-ff00-4b63-9012-79d7997d39f2,Timothy Gregory,30,Female,HR,Energy engineer,63937,2022-09-07,patriciadillon@example.org,357.866.7197,"601 Karen Wall
South Cassandra, IL 12462",Terminated
d6ee19f3-f726-49a4-9d66-9c49cef54eae,Jason Caldwell,22,Non-Binary,HR,Quantity surveyor,79475,2020-09-10,christina77@example.org,432.834.8640x78967,"9219 Roberts Springs
Brownstad, PW 15923",Resigned
74c8b029-5a25-40dd-bbfc-2ca797dc52f0,Jonathan Sullivan,65,Female,Finance,Financial manager,56017,2024-03-28,courtneycurry@example.com,959.983.7274x978,"1772 Haynes Landing
Hollyfurt, IN 97102",Active
7f21c72b-af9b-480c-92c8-ee118711460f,Richard Dickerson,44,Male,HR,Set designer,30528,2024-01-03,jessicaquinn@example.org,512-494-7255x97540,"446 Tamara Drives
Dennisberg, OK 63621",Terminated
9d119eee-809c-44f1-82bb-e7dfee6af90c,Matthew Jones,28,Female,IT,"Engineer, communications",59818,2021-01-01,anthony57@example.net,(785)958-4792x5034,"PSC 0225, Box 9564
APO AA 15334",Active
d903dc04-64fb-45ea-9471-844199987a6f,Morgan Lucas,44,Female,HR,"Administrator, arts",134642,2023-09-17,hcunningham@example.com,(706)592-3976x7595,"20936 Miller Fords
Stevenland, AL 82464",On Leave
db3d1404-a713-4479-a841-c47cc9c8da00,Kevin Downs,34,Non-Binary,Operations,Medical laboratory scientific officer,86696,2023-06-09,mgonzalez@example.org,001-605-977-4942x1006,"021 Paul Divide Apt. 141
Nelsonberg, FM 31865",Active
5db2f378-72da-4a74-bd6d-1b70f15251a7,Melissa Moses,43,Non-Binary,Operations,Chartered legal executive (England and Wales),34693,2021-01-31,erica92@example.com,001-762-960-9678x65553,"067 Joyce Bridge Apt. 204
Tiffanytown, WV 21104",Active
ea3b0213-6f10-4017-9046-2a4b95cce770,Kimberly Hill,23,Non-Binary,Marketing,Operational researcher,120811,2022-02-19,wrightevelyn@example.org,(385)611-4231x103,"Unit 8784 Box 2750
DPO AA 35572",Terminated
ad27252b-5858-465e-8037-f55ea52c68b0,Joshua Hanson,38,Male,Marketing,Professor Emeritus,88483,2021-02-13,gonzalezdaniel@example.net,001-886-955-4578x8798,"709 Zimmerman Stravenue Apt. 549
Timothybury, CT 92999",Resigned
a708712d-0ec8-4bd5-b949-deccce157685,Tina Shaffer,32,Male,Sales,Armed forces logistics/support/administrative officer,133243,2023-03-29,allisoncook@example.com,998.490.9570,"8786 Richardson Ford
Brownbury, HI 50045",Terminated
7e788d22-595e-4a93-9193-6934f749f320,David Carr,57,Male,Marketing,Chief Marketing Officer,122121,2022-11-14,banderson@example.net,2294860899,"13912 Alicia Forge Apt. 430
South Morgan, NM 90643",Terminated
c9d1077d-42a1-4a20-91e2-5b93335c0b03,Rebecca Hansen,55,Male,Marketing,Armed forces technical officer,39675,2021-11-24,merrittleah@example.org,686-799-3438,"325 King Alley Suite 601
Stewartport, VI 74933",Active
1a65fd3f-6f5e-4c25-bcfa-1fe3d7f4ac73,Carlos Cooper,50,Male,IT,Press sub,118239,2022-06-28,johnsondustin@example.org,+1-404-555-7451x091,"PSC 8324, Box 1260
APO AE 53747",Terminated
30559961-f0b1-4708-a369-ddb1e44e864d,Tyler Browning,55,Non-Binary,Sales,"Teacher, secondary school",78738,2021-04-22,courtney24@example.org,001-911-212-6770x4772,"18031 Catherine Meadow
North Mark, TX 20610",Active
cf460fff-c134-48b9-a571-38a594a70375,Carolyn Villa,54,Non-Binary,HR,"Accountant, chartered public finance",141749,2021-07-05,kristina62@example.com,895-408-4500x25524,"27673 Patricia Orchard Apt. 282
Sarastad, DE 07561",Active
5b4b60a8-6a10-486d-9ba7-e0b3a74618b6,Tamara Mcdowell,26,Male,IT,Engineering geologist,110175,2021-04-26,johnsonjames@example.net,+1-233-761-0025x08388,"03229 Ramirez Rest Apt. 530
Christopherport, MO 47689",Active
0f3a36e6-4514-4879-a566-2a0cf02ecbab,Ashlee Mcbride,65,Female,IT,Armed forces technical officer,120161,2022-12-06,martinjames@example.org,001-407-570-5980x99361,"3911 Jeffrey Forest
South Michael, NC 90590",Terminated
a5036200-ed69-43c3-b90b-6579442c7121,Alexandra Williams,36,Male,HR,Quantity surveyor,128829,2024-09-23,urivers@example.org,+1-646-528-4518,"84449 Roberts Course Apt. 414
Amandaland, ME 06739",Resigned
dd459e3b-3f09-4de9-b779-0b1216a3a3a1,Shawn Cox,50,Non-Binary,Operations,Art therapist,76706,2021-12-09,barnesashley@example.com,001-315-545-1595x176,"26522 Greene Parks
Dylanton, WA 83623",Active
dd6155a8-fa78-450f-b8ca-7f00b234e9a4,Cheryl Hamilton,35,Non-Binary,Sales,Travel agency manager,93941,2021-01-20,cfrye@example.com,001-628-496-0835x53710,"93455 John Stravenue
Rebeccabury, KY 79613",On Leave
419fdce4-bc78-4726-aa98-c1fb00b30f83,Juan Walker,65,Female,IT,Best boy,84092,2023-02-25,parkerjessica@example.net,001-758-304-2249x5068,"4449 Taylor Rue
Nelsonstad, ND 08580",On Leave
d9fc9b10-c271-45be-a94a-34e29d928593,Taylor Moore,38,Male,IT,Call centre manager,124326,2022-08-12,lewismatthew@example.org,(401)308-9805x33295,"380 Alyssa Parks Suite 270
Michaelhaven, WI 51975",Resigned
f3719f17-a24f-4a8a-bd62-2394464e267f,Lisa English,58,Non-Binary,Operations,Financial manager,107024,2024-04-16,cochranbarbara@example.com,+1-606-854-4593,"16125 Hernandez Village
Susanton, NV 79958",Active
10df3d99-a485-4db2-82c0-fa7e40566445,Bradley Ramirez,41,Non-Binary,Marketing,English as a second language teacher,124400,2021-09-24,anunez@example.net,001-398-246-8415x92539,"4575 Derrick Track Suite 731
Burgessville, WY 22298",Resigned
d6c9e437-d862-48d9-8032-20fb983c64ca,Madison Lopez,48,Non-Binary,HR,"Geneticist, molecular",51801,2020-06-22,brandon31@example.org,317.918.3428x6967,"803 Williams Tunnel
Lisafurt, MP 40823",On Leave
0188dee8-0a5f-4383-a679-70b8da46288f,Todd Briggs,65,Non-Binary,Sales,Horticultural consultant,63961,2021-11-28,louistrujillo@example.com,873-604-1476x8119,"52510 Gentry Curve
Port Jamesburgh, WA 90470",Resigned
d6200db4-75bf-4b0b-9683-8b7e9ed71b00,Rebecca Page,43,Male,IT,Dispensing optician,36094,2023-10-28,flynnjoshua@example.com,602-820-6965x86515,"8543 Blackburn Forges
Weberville, FM 73916",On Leave
a5346706-2954-40f0-81f0-ab2fad8aea32,Bethany Flores,44,Male,IT,Agricultural consultant,106417,2023-01-20,youngtaylor@example.org,208-584-2524x9092,"842 James Expressway
Hallland, WI 14875",Terminated
5bcb0d63-3aaf-4cdc-a71a-39a5998e6eac,Francisco Ramsey,44,Female,Marketing,Broadcast presenter,147759,2022-11-28,moralessteven@example.net,+1-452-374-0276x46866,"6918 Ryan View Apt. 068
South Renee, PA 17824",Resigned
a316316e-9770-494a-95ae-5e42be364e66,Bruce Bonilla,60,Non-Binary,Sales,"Nurse, learning disability",54981,2023-09-03,nmccarty@example.com,701.344.4099x4805,"869 Burch Rue Apt. 105
New Amytown, AK 18138",Active
dde5ea07-ee2f-4bde-b186-3391bbeb4b61,Jacob Cain,28,Non-Binary,IT,Advertising art director,62900,2021-04-13,swright@example.com,(600)483-9550x941,"3270 Campbell Fords Suite 538
Obrienside, MD 58385",Terminated
8b5099fa-c0b2-4833-bbd3-c4bbff308307,Vanessa Vaughn,27,Non-Binary,HR,Heritage manager,34845,2023-06-13,pmills@example.com,(908)868-6417x264,"259 Kim Skyway Apt. 573
Andreaview, MA 03410",Terminated
77722bec-0b44-4b50-9a1d-64671fdf5a45,George Barnes,64,Female,Marketing,Emergency planning/management officer,56673,2024-02-19,sanfordmichelle@example.org,(530)955-3624x087,"788 Dixon Oval
Lake Vincent, MI 33883",On Leave
abcececb-fec1-4d30-a8cb-d4f5a50121e1,Bruce Velasquez,47,Female,Marketing,Telecommunications researcher,80887,2023-10-06,robert55@example.net,(286)721-3977x3404,"485 Jensen Avenue Apt. 915
Johnburgh, ME 92550",On Leave
a0638138-ca94-4a91-adf9-4fb89cb5ec08,Robert Hammond,63,Male,Sales,Interior and spatial designer,51712,2022-04-27,isilva@example.net,+1-507-678-1209x6379,"6498 Smith Square Apt. 685
South Carl, MS 39785",On Leave
bd04a181-f1ae-4571-b029-8b6a6350141a,Amanda Vaughn,51,Non-Binary,Operations,"Optician, dispensing",133390,2023-09-02,eballard@example.org,541-887-3218,"PSC 3556, Box 3322
APO AA 56510",Active
78270594-2c5d-4f5c-a03f-e553476a3d5c,William Buck,40,Non-Binary,Operations,Bookseller,80999,2025-01-02,robertnelson@example.org,323.459.2468x809,"PSC 3595, Box 9272
APO AA 14372",Resigned
976a702f-0de2-4e66-ac9d-d9770d00d237,Christopher Boone,39,Non-Binary,Sales,"Administrator, education",109584,2022-09-12,martinrichard@example.com,001-568-684-6596,"549 Elizabeth Islands
South Tina, OR 55698",Terminated
f6e1de50-1acd-443e-9bb0-e121d408898f,David Nelson,57,Female,HR,"Surveyor, minerals",89110,2023-11-27,stuartrandy@example.org,615-889-2238x8399,"21212 Caitlin Junction
Amandaview, IL 85816",Active
688a2c5f-3d6c-4c98-bc68-3bf9e0d21bcf,Wayne Farmer,53,Male,Finance,Electrical engineer,61192,2024-07-26,morgananne@example.com,796-583-6809,"24584 Miller Locks
Moralesburgh, AZ 18817",Active
84aeba4e-12f9-4bad-9132-c3c9e15e9c36,Lisa Williams,64,Male,Operations,Oceanographer,103513,2020-11-27,kathrynlarson@example.com,(698)846-8440x5508,"0723 Caldwell Course
Mendezbury, HI 25814",Terminated
55794a02-9725-4b0e-b680-fc69dc5c6926,Barbara Martin,40,Male,Marketing,Sports development officer,56123,2022-11-17,hollygrimes@example.org,480.281.8076x3007,"042 Collins Passage Suite 787
East Brittany, DC 39308",Active
a9ca6ca6-5445-4ad4-bcf3-f80894e91da6,Caitlin Mcpherson,31,Male,HR,Dealer,79477,2023-03-11,dianajuarez@example.net,565.349.1907,"9451 Bond Radial Suite 852
West Andrea, IL 94522",On Leave
a6fe55b9-15cc-47b6-8c25-d79d093fccc4,Mary Morrow,37,Non-Binary,Finance,"Surveyor, building",55623,2020-12-28,jamesgordon@example.com,+1-801-662-3904x15316,"42944 Andrea Causeway Apt. 869
Elliotthaven, NE 60757",On Leave
c8d0c008-0bbc-490a-8911-d268048c0230,Phillip Peterson,42,Male,HR,Veterinary surgeon,111290,2022-03-31,vdavidson@example.com,849-274-9108,"750 Reed Heights Apt. 687
New Ryan, OH 86271",Terminated
e7777343-b69c-40dc-b46b-10efa6d2cd86,Melissa Kelly,27,Male,HR,Tour manager,128770,2022-07-20,johnsonmichael@example.org,001-375-675-1646x250,"USCGC Hooper
FPO AE 69932",Active
2c6564c4-c7c2-4477-b97c-560882467d91,Christopher Moss,39,Non-Binary,Sales,Product manager,47735,2022-11-27,ufoster@example.com,5797619734,"53652 Anderson Branch
Vasquezfort, TX 50504",Terminated
44a972e5-4af8-49c9-a66f-477b858022e8,Kimberly White,39,Male,HR,Warehouse manager,119087,2022-05-26,carlclark@example.com,259-820-7342,"2534 Terri Cliffs Apt. 793
Prattchester, IL 00836",Active
3e00e73f-f948-4143-9dda-b44738c4d8c2,John Baker,55,Male,Sales,"Doctor, hospital",144337,2024-09-03,bmorales@example.net,(611)383-5866x21365,"8894 Jackson Plain Suite 135
New Janice, CA 44863",On Leave
e8750bc4-654e-47ae-9ba9-7692bf72e090,Amanda Ortiz,29,Non-Binary,HR,Government social research officer,102564,2022-07-07,nramirez@example.net,(975)987-3892x309,"5909 Gay Throughway
North Maryside, IA 45969",Terminated
42a2f303-c908-45fe-a87b-2ce410deeb46,Patricia Lucero,24,Male,Marketing,"Nurse, mental health",120425,2024-04-25,brianna84@example.net,001-920-506-6554x5060,"USNS Davis
FPO AP 49510",Active
ea8c04c9-fb4e-43e4-9e16-ef705b2adec0,Samuel Walsh,51,Male,Finance,Corporate investment banker,31375,2024-03-09,jeffrey29@example.net,001-400-786-9635,"40760 Ritter Point
Douglasshire, VI 98159",Active
31c3b6a5-b18f-402e-aebe-2a4d3ba65332,Cassandra Miller,60,Non-Binary,Finance,Statistician,148054,2024-12-12,christina62@example.net,001-990-964-3097x7010,"262 Dennis Spring Apt. 954
Johnsonview, HI 44731",Active
ebb3411f-7a11-41af-bfe1-2468eae61c01,Michael Hayes,48,Non-Binary,Finance,Arboriculturist,30010,2024-01-13,robertbowen@example.com,825-456-7088x04164,"USS Miller
FPO AA 86415",On Leave
5c1e91f6-f3c0-45a0-bfe3-1aa374365331,Ralph Gonzalez,56,Non-Binary,IT,Soil scientist,51429,2023-06-24,xjones@example.com,(644)279-8420x4819,"86598 Julie Alley Apt. 296
West Brian, ID 65175",Resigned
3cc80a57-87b7-4f96-b0da-74fe8f9d1db7,Justin Reed,50,Male,Marketing,Rural practice surveyor,86375,2021-11-20,tlopez@example.com,+1-666-714-0205x44164,"5178 Mills Prairie Suite 468
Richardstad, IA 73093",Resigned
6d14c22a-6dab-426a-aeb4-f71f69640983,Laura Anderson,24,Female,IT,Hydrogeologist,84690,2023-11-07,rspencer@example.com,+1-832-214-7956x40830,"Unit 9633 Box 0185
DPO AE 54646",Terminated
18852935-40c9-4add-864a-b273de9abc1b,Kelly Avery,37,Non-Binary,Marketing,Operational investment banker,45635,2024-09-19,williamsnyder@example.net,+1-564-437-2438x6798,"602 Gilbert Trail Apt. 923
West Timothy, KY 57288",Terminated
5b2a49e3-5e54-49dd-87d3-874e9688c45d,Ashley Henderson,38,Non-Binary,Operations,"Surveyor, insurance",60555,2020-08-15,plong@example.net,(950)639-7315,"7980 Michelle Point Apt. 260
Lake Dawn, MH 66081",Active
1d820834-0bdf-4412-ac17-9287ea29f05b,Jeremy Allen,44,Male,Marketing,Multimedia specialist,84733,2023-01-23,perrymichael@example.net,(266)394-0618x0603,"8002 Frazier Viaduct
New Cherylhaven, MS 62095",On Leave
ef781009-1e2b-46dd-aafb-781166ef416b,Todd Daniels,63,Non-Binary,Sales,Medical sales representative,116299,2024-03-29,anthonyrodriguez@example.com,(597)961-5196,"637 Walsh Springs Suite 066
Port Denniston, CT 14439",Resigned
73e76b2b-0654-4422-a5c5-206d128ecf51,Marco Andrews,60,Female,Marketing,Clinical embryologist,96788,2024-05-17,davishannah@example.net,984.969.6227x505,"8406 Maddox Lake Suite 250
Port Williambury, NE 67787",Resigned
0c950932-6694-4381-a02b-fab7368018b1,Teresa Gardner,27,Male,HR,Animal technologist,45631,2022-09-08,robert35@example.com,001-810-492-8913,"094 Patrick Stravenue Apt. 252
Port Nicoleside, NC 27589",On Leave
23b98b1b-92ea-4400-aafd-3f6986544684,Sara Palmer,37,Non-Binary,Sales,"Psychologist, prison and probation services",93195,2020-01-24,christopherandrade@example.com,+1-255-334-0501x451,"USCGC Cummings
FPO AE 07609",On Leave
c8f6c287-ec4c-4d25-b16a-74fe08e776c4,Andrew Hampton,57,Non-Binary,HR,Bonds trader,71380,2022-08-20,drodriguez@example.org,450.492.2999x419,"Unit 6131 Box 1684
DPO AP 27871",Terminated
22ed843e-f08b-40bd-9bcd-e75e45479e30,Christopher Murray,31,Non-Binary,Marketing,Recycling officer,35812,2022-12-31,cstephens@example.com,(930)553-3809x97983,"0327 Lisa Groves
East Jessica, GU 99673",On Leave
40a33c99-7891-4d7c-aeeb-20bd18171ea4,Matthew Nelson,33,Non-Binary,Marketing,Production manager,118083,2023-06-21,andrearoberts@example.com,+1-987-579-4859,"441 Shawn Crossroad
East Kevinhaven, NJ 24048",Active
a20b77ee-3942-459c-a6d4-0c16c6e607d3,Dr. Ryan Ortiz,26,Non-Binary,Finance,Equality and diversity officer,139124,2022-05-05,nstanton@example.org,001-246-584-9149x4069,"79479 Kimberly Lake Apt. 851
New Tammy, GA 57997",Active
df36aca6-dd58-4800-ac0a-75192cc35f11,Debra Ayala,27,Male,Sales,"Scientist, water quality",31979,2024-04-22,awhite@example.org,983.407.9411x91947,"686 Ward Skyway Suite 378
North Joseph, PR 50499",On Leave
43859a9e-4f0c-44ed-955e-6a035dd1be9e,Lisa Anderson,45,Male,Finance,Forensic scientist,103241,2021-12-18,amber94@example.org,+1-634-850-8482,"94935 Taylor Squares Suite 254
Katherinehaven, PR 29851",Resigned
1ae6027d-1e4c-46d9-a008-20331a9a8f05,Joseph English,23,Female,IT,"Engineer, biomedical",86703,2021-11-07,whoward@example.org,309.375.2029,"21507 James Viaduct
West Brucefurt, PR 83807",Resigned
7f3889b2-0917-47c3-8608-ad22eda6ba3c,Stacey Thompson,51,Female,Sales,Copy,38712,2023-04-03,thomasmoore@example.org,(288)900-0755,"3575 Hannah Viaduct
West Joanna, DE 58197",Resigned
60c3e8e3-3696-4ba0-8a2c-c980535774fb,Zachary Bradford,34,Male,Sales,"Horticulturist, commercial",40684,2020-07-23,christopherharrison@example.com,(609)234-4324,"PSC 3244, Box 5404
APO AP 00615",On Leave
d27ce9df-1e7c-48b3-b764-5b454d27999a,Mr. Joe Johnson,38,Male,Marketing,Pensions consultant,72414,2021-08-29,ymason@example.net,284.918.8889,"180 Scott Fort
New Kelly, NH 98634",Resigned
1bea769b-1980-43b4-a23d-1a666ff65422,Kristen Clark,64,Female,Finance,Minerals surveyor,79813,2020-10-10,tmaldonado@example.com,469-352-8839,"850 Hill Divide
Lake Jerry, TN 45486",Resigned
b959f088-3974-4a26-a388-b32f88374b1e,Douglas Kline III,44,Female,HR,Recycling officer,96691,2021-02-13,bellteresa@example.net,609.208.5079,"3852 Adam Landing
Sarachester, MH 36986",Terminated
76fd2ce8-8f4b-43ed-81db-79e2f0e4aa55,Michael Hinton,31,Female,Operations,Mechanical engineer,53217,2022-12-04,lopezjerome@example.net,(594)883-4457x481,"5350 Alicia Mountains
West Cody, ND 93446",Active
1c44e18c-b915-4c79-b827-f5f89dbbbdde,Alicia Johnson,36,Non-Binary,Marketing,Financial manager,105324,2024-01-22,tommymonroe@example.org,612-370-6372x56423,"4353 Robert Gateway Suite 035
North James, DE 29251",Terminated
4139e20d-2806-49ad-8178-d315a0da5671,Pamela Mata,45,Non-Binary,IT,Optometrist,122923,2020-03-20,hfernandez@example.com,001-461-293-3420x7680,"63593 Tiffany Camp Apt. 170
Allenport, WI 47883",On Leave
5b80ec0c-e31d-479b-be5e-e86c2a71de2d,Brandy Williams,34,Female,HR,Colour technologist,149246,2024-10-13,xbuchanan@example.org,001-671-697-2809x5003,"Unit 7541 Box 9169
DPO AP 50834",Terminated
43a2c9bb-6c17-4a3d-91f2-6ee20b301c7c,Thomas French,49,Male,IT,Event organiser,83523,2024-01-09,sabrina89@example.org,(788)607-7370,"41249 Wilcox Springs
Carolineshire, NV 25155",Terminated
754d9933-41fe-4934-b66a-556b50065e1a,Jason Hall,27,Non-Binary,HR,"Clinical scientist, histocompatibility and immunogenetics",84500,2023-09-10,scottshaw@example.com,+1-880-256-8008x01564,"898 Wagner Overpass
Lopezberg, AS 09516",Active
5b970ae7-fa54-452e-bd60-fcb309dab254,Dana Contreras,45,Male,Operations,Lexicographer,93768,2021-10-30,jason27@example.net,(923)795-4898x253,"191 Dwayne Estate Apt. 489
Dunnstad, TN 96650",Active
f5046514-cd99-4117-ad32-64c632b329ad,Chris Wood,24,Female,Sales,Dance movement psychotherapist,116376,2022-11-11,joseph81@example.com,4964426260,"7975 Soto Villages
Ewington, FL 30509",Active
ccde0f10-f8aa-44c8-b676-556dbaf8f011,Krystal Leon,56,Female,Operations,Herbalist,55876,2023-05-25,chase04@example.org,+1-871-749-3626,"312 Ashlee Lodge
Kimland, CO 65053",Resigned
204dcf6e-42a6-4c83-af0c-56931ae6f70a,Brenda Carter DVM,28,Male,Marketing,Hospital doctor,35402,2021-06-23,johnedwards@example.com,(226)594-1081x2382,"263 Sara Mission Suite 397
South Hannahbury, PR 66939",On Leave
b9f00ca8-6c19-494f-8c62-2c89dbb4f524,Karina Edwards,47,Female,Marketing,Television/film/video producer,110277,2024-11-07,johnny64@example.net,(578)219-0727x18546,"9944 Stephen Meadows Apt. 195
South Lisa, GA 07221",Terminated
e64297b0-592d-4ea6-bc11-ce6c3c98dfd4,Edgar Floyd,35,Male,Finance,Horticultural consultant,142473,2020-05-15,michaelsanchez@example.org,215.566.3745,"908 Kennedy Locks
New Cindy, AR 48250",Terminated
0b543e6c-0bd2-44bc-adc9-54db31aff15f,Rita Price,32,Female,Finance,Town planner,124803,2023-10-10,teresaward@example.org,8164629109,"78450 Mcdowell Centers Suite 180
West Crystalshire, SC 25163",Resigned
6d77b962-181b-4d9f-93f1-7d13f8c827fb,Adam Mitchell,62,Male,Sales,"Scientist, research (maths)",90319,2020-11-13,jon35@example.org,780-946-2215,"Unit 6953 Box 9345
DPO AA 37617",Resigned
b2632450-8428-4501-94a2-012c9193f025,Carly James,49,Male,Operations,Magazine journalist,147750,2022-05-31,wilsonjennifer@example.org,(855)416-1384,"Unit 9652 Box 8107
DPO AP 51622",Active
